"name","nsmi_code","uuid","parent_uuid"
"Women's Rights","1851900","a6fd8ce1-e8b5-44e1-b1ec-e15bee49b662","ffa2e817-b001-4cc8-85f0-dff71110ce47"
"Workers' Rights","1852000","03a0aa1c-9edb-4adf-830d-33583e887979","ffa2e817-b001-4cc8-85f0-dff71110ce47"
"Communications & Marketing","3230100","abfd933c-c28f-4cf0-a906-b85e9da09583",""
"Additional Communications Materials","3230500","3687c24c-0551-40f6-9394-f9aa1efa0055","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Annual Reports, Brochures, Publications","3230400","c23ae43c-648c-411d-b5de-badccf9c636f","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Multimedia Presentations","3230600","c4862e7d-a43c-4aee-bcab-3effd08a2e6c","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Other Communications & Marketing","3230099","e8c81f9b-a548-45aa-aca3-c02e2c979349","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Plans and Policies","3230200","928466ca-01fa-4aca-9ba3-f4518c281991","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Public Relations","3230300","3918a73c-8e55-4acc-acdd-1596366ff243","abfd933c-c28f-4cf0-a906-b85e9da09583"
"Consumer","1090000","1f831c19-a48f-41da-a083-bbf7ddf8b4ed",""
"Automobiles","1090100","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Financing","1060800","f24c2266-11f5-429e-8d87-9ab4639188dc","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Insurance","1030804","96e34511-2d18-4412-bf34-e7d0982e0c3f","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Other Automobiles","1090199","850bb58d-6c40-404b-8060-8044989d8574","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Repairs","1030301","15d04858-d1af-4143-8502-3795ae1bb33e","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Repossession","1020600","27284f3a-6c38-49d2-99d6-13fb9ddf60f1","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Warranties","1030202","879a56b4-01fc-4bbf-99fa-aa6988807bfe","e3831a18-6fdd-4e8b-b5bd-67e6d9bafed3"
"Bankruptcy","1010000","f8b14f64-b30c-4ad9-a82b-e4f3132598a6","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Chapter 13","1010700","d57a1020-3b27-4f86-a632-d2281697ee22","f8b14f64-b30c-4ad9-a82b-e4f3132598a6"
"Chapter 7","1010400","010c0d4c-e80b-4538-8ce5-bfb977ac909d","f8b14f64-b30c-4ad9-a82b-e4f3132598a6"
"Other Bankruptcy","1010099","6c25176f-3bef-4805-832a-14fb9ded1e0a","f8b14f64-b30c-4ad9-a82b-e4f3132598a6"
"Collection/Repossession","1020100","293017d8-9e49-489b-9e92-f1c934fe5644","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Abuse","1020200","adbf4244-1f6d-4875-8c35-798ed13722db","293017d8-9e49-489b-9e92-f1c934fe5644"
"Collection Proof Debtor","1020800","56a9e4f8-62c2-4d53-9c0a-37132f76c2da","293017d8-9e49-489b-9e92-f1c934fe5644"
"Debt Management Counseling","1020700","6b288033-a01c-48be-86b1-993983fbc724","293017d8-9e49-489b-9e92-f1c934fe5644"
"Deficiency","1020300","62e3cc08-2644-46b2-9e37-4bfa66ac38bb","293017d8-9e49-489b-9e92-f1c934fe5644"
"Fair Debt Collection Practices Act","1020900","b32c9810-0d3b-4d4d-b705-e29f31a2091c","293017d8-9e49-489b-9e92-f1c934fe5644"
"Frozen Bank Account","1021000","df56336d-51e9-41bb-b8ca-91c75c4b56e7","293017d8-9e49-489b-9e92-f1c934fe5644"
"Garnishment","1020400","a8f9b5f6-7015-4546-8dad-dc240a14f40b","293017d8-9e49-489b-9e92-f1c934fe5644"
"Exemptions","1020402","c6c680e8-f63c-4728-8c1a-bc68d4b1e10b","a8f9b5f6-7015-4546-8dad-dc240a14f40b"
"Non-wage Garnishment","1020403","f8fc1b0f-e980-4005-b855-b1a3c20e3ef6","a8f9b5f6-7015-4546-8dad-dc240a14f40b"
"Other Garnishment","1020499","2beb35ab-7b08-4887-be62-838e4a846fd1","a8f9b5f6-7015-4546-8dad-dc240a14f40b"
"Wage Assignment","1020401","e3e9c5bf-a970-4750-845b-48ac91c39baa","a8f9b5f6-7015-4546-8dad-dc240a14f40b"
"Liens","1020500","b2939400-5d93-41ae-91c1-86a72b3c0bfd","293017d8-9e49-489b-9e92-f1c934fe5644"
"Other Collection/Repossession","1020199","704731e2-a16d-4ab0-894f-053ff8f42382","293017d8-9e49-489b-9e92-f1c934fe5644"
"Repossession","1020600","fca1a824-e4bb-4eff-b24b-4304ca550be6","293017d8-9e49-489b-9e92-f1c934fe5644"
"Contracts/Warranties","1030100","2cb4f13c-4733-4e21-a3f6-01d2afc9c9a0","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Contracts","1030300","34df822f-4eb4-4025-89a2-051faaee98db","2cb4f13c-4733-4e21-a3f6-01d2afc9c9a0"
"Automobile Repairs","1030301","28c7b2b0-48e8-4d6d-9285-10fd05044435","34df822f-4eb4-4025-89a2-051faaee98db"
"Consumer Contract","1030302","2af2ee1f-5c3b-4d17-b2ef-92b5807dfe9b","34df822f-4eb4-4025-89a2-051faaee98db"
"Consumer Fraud and Misrepresentation","1030303","0042547a-5243-4ef1-b1b9-cd220bf68b34","34df822f-4eb4-4025-89a2-051faaee98db"
"Installment Contract","1030304","71fb1917-2191-49d2-9b33-208aebba509d","34df822f-4eb4-4025-89a2-051faaee98db"
"Loans/Installment Purchases/Rentals","1060700","68e2023d-60ba-46b7-b862-2ec76b5f8f01","34df822f-4eb4-4025-89a2-051faaee98db"
"Other Contracts","1030399","30a46d04-736d-4581-9741-ace70c6a49e6","34df822f-4eb4-4025-89a2-051faaee98db"
"Shoddy Contractor","1030305","4095ec81-6f14-400a-bd1b-41e5ff84f22d","34df822f-4eb4-4025-89a2-051faaee98db"
"Warranties","1030200","6feee268-9d1f-410f-8dfd-adfcc6e586a3","2cb4f13c-4733-4e21-a3f6-01d2afc9c9a0"
"As Is Warranties","1030201","49963962-b131-4a59-ac15-74a2b6f3c5ed","6feee268-9d1f-410f-8dfd-adfcc6e586a3"
"Automobiles","1030202","76600212-1a90-42c5-b750-3c833ef49ab7","6feee268-9d1f-410f-8dfd-adfcc6e586a3"
"Other Warranties","1030299","7430fedd-1353-4a15-877c-798f5dcfc957","6feee268-9d1f-410f-8dfd-adfcc6e586a3"
"Credit Access","1040100","ad1db551-8c5e-4739-8f89-2639e6fd1eff","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Credit Practices/Credit Reports","1040200","9a4c5192-b981-4cff-b878-9d3a9857d2c9","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Building Credit","1040202","f6ac4a1e-649f-4b27-a854-4fcc5f1b6c74","9a4c5192-b981-4cff-b878-9d3a9857d2c9"
"Credit Reports","1040201","ecd158f0-caf8-4072-8bf1-11c513dd34d1","9a4c5192-b981-4cff-b878-9d3a9857d2c9"
"Other Credit Practices/Credit Reports","1040299","d6f42d18-c752-4c66-a621-f9fb37a8970e","9a4c5192-b981-4cff-b878-9d3a9857d2c9"
"Repairing Credit","1040203","53634820-31ba-462a-9f12-a3fc4d8a4164","9a4c5192-b981-4cff-b878-9d3a9857d2c9"
"Using Credit","1090301","a2261ab3-db14-48d8-909d-78dad4bc91b9","9a4c5192-b981-4cff-b878-9d3a9857d2c9"
"Door To Door Solicitation/Home Solicitation Sales","1030400","22e2df39-5aff-4e15-9e1d-942e0595e862","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Door to Door Solicitation","1030401","a1d23712-3ba5-4c38-843b-be17656e714e","22e2df39-5aff-4e15-9e1d-942e0595e862"
"Other Door to Door Solicitation/Home Solicitation","1030499","ff8004c1-4013-442f-add8-98f0b3fd6e20","22e2df39-5aff-4e15-9e1d-942e0595e862"
"Telemarketers","1030402","fde84ff9-031b-47f2-818e-aa17243405c4","22e2df39-5aff-4e15-9e1d-942e0595e862"
"Financial Literacy","1090300","eb53473a-d357-490d-a728-bae3225bfcee","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Bank Accounts","1090304","bd4353b0-3374-4f7d-a394-3b2b457e7fe1","eb53473a-d357-490d-a728-bae3225bfcee"
"Other Financial Literacy","1090399","a4f0811d-3ccd-4690-8bcc-475f6e8eab6c","eb53473a-d357-490d-a728-bae3225bfcee"
"Using Checks","1090302","2fabc5d3-c14c-487f-b2dc-6f3762a32679","eb53473a-d357-490d-a728-bae3225bfcee"
"Using Credit","1090301","31850c2f-80ca-4547-8cf3-9d937a3602ca","eb53473a-d357-490d-a728-bae3225bfcee"
"Using Debit Cards","1090303","d5afaafc-31f8-4017-b004-b425f4717b88","eb53473a-d357-490d-a728-bae3225bfcee"
"Identity Theft","1090400","50537c41-d8b9-4df9-aada-cdae14904d35","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Criminal Identity Theft","1090410","a433bf48-708a-44ea-9c90-03b1c217e44e","50537c41-d8b9-4df9-aada-cdae14904d35"
"Financial Identity Theft","1090420","2cd2368f-435e-405c-abb9-d3b2858fd349","50537c41-d8b9-4df9-aada-cdae14904d35"
"Other Identity Theft","1090499","b1961ffb-3bd9-4c5b-9f1f-c111489a1060","50537c41-d8b9-4df9-aada-cdae14904d35"
"Insurance","1030800","3c4a2edf-494e-4a12-9437-32dff94e3a71","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Automobile Insurance","1030804","23ab02ae-250e-4b94-be41-31e02974d914","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Disability Insurance","1030802","4a8f7a72-87fe-4a02-ac09-9ad9b63bd0c7","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Health Insurance","1550000","6d44a918-b762-42b3-9b3e-6eeefe0f1ccc","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Homeowner's/Renter's Insurance","1030806","72bf3008-7f9a-4a5e-a9f2-a3947ee6d7a6","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Insurance Scams","1030805","12156345-ff7b-48db-85cd-906f263ee594","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Life Insurance","1030801","adffbac1-cc43-47b8-a400-ebe08c3e2e75","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Other Insurance","1030899","27d28208-df80-48ce-8050-4d60794b268b","3c4a2edf-494e-4a12-9437-32dff94e3a71"
"Loans","1060100","5cbc6237-a904-4da3-a63b-e874baaab415","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Installment Purchases/Rentals","1060700","1c1e90ab-c572-4fd9-8d11-9d17015a278e","5cbc6237-a904-4da3-a63b-e874baaab415"
"Other Loans","1060199","b5692469-a23a-49cc-92a8-21e959b726f7","5cbc6237-a904-4da3-a63b-e874baaab415"
"Pay Day Loans","1060200","a7d5d878-ff86-4c8f-b596-682a989786b8","5cbc6237-a904-4da3-a63b-e874baaab415"
"Predatory Lending","1060300","16f5cf04-18c9-44e0-970a-3a53a89fc099","5cbc6237-a904-4da3-a63b-e874baaab415"
"Student Financial Aid","1160100","fe798295-7315-449a-88f5-b1954f4117a4","5cbc6237-a904-4da3-a63b-e874baaab415"
"Loan Discharge","1160140","600366a0-d3af-439a-afa7-4c0e02c0f103","fe798295-7315-449a-88f5-b1954f4117a4"
"Loan Forgiveness","1160130","5f5e2d13-023f-4f60-991a-dc9d0031ccef","fe798295-7315-449a-88f5-b1954f4117a4"
"Other Student Loans","1160199","5748f9f6-1369-4f57-b2f9-d682ff3ba8dd","fe798295-7315-449a-88f5-b1954f4117a4"
"Student Loan Default","1160110","67228e43-57b0-457e-9070-c951810f4000","fe798295-7315-449a-88f5-b1954f4117a4"
"Student Loan Fraud","1160120","67f2646f-874c-418c-9b1f-74d1d7f9ac56","fe798295-7315-449a-88f5-b1954f4117a4"
"Truth in Lending","1060500","711320ed-e354-4bc1-96b2-e7d2cc29b2d0","5cbc6237-a904-4da3-a63b-e874baaab415"
"Disclosure","1060501","f0573736-4c91-4581-b34c-fa91a47871ee","711320ed-e354-4bc1-96b2-e7d2cc29b2d0"
"Finance Charges","1060502","8ce03b03-a11e-45de-a126-c1a3464f607c","711320ed-e354-4bc1-96b2-e7d2cc29b2d0"
"Other Truth In Lending","1060599","05c23310-373d-4a24-8f7f-c6db26ae0d81","711320ed-e354-4bc1-96b2-e7d2cc29b2d0"
"Rescission","1060503","824d1dd1-dd19-493f-9b56-85364e7f9864","711320ed-e354-4bc1-96b2-e7d2cc29b2d0"
"Usury","1060600","8b4b2786-bc57-4624-bb88-fedfda22cb55","5cbc6237-a904-4da3-a63b-e874baaab415"
"Other Consumer","1090099","d86ee6db-11bc-44dd-9ec6-b4d61f751814","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Public Utilities / Energy","1070000","49b7193e-bb44-4e1a-9636-8b1cc083429a",""
"Small Claims Action","1090200","b0023d7e-5d79-4ca0-8c37-794e6444f169","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Unfair and Deceptive Trade Practices","1080100","35e0cf16-9766-4519-a93f-c46233866ae6","1f831c19-a48f-41da-a083-bbf7ddf8b4ed"
"Corporate and Commercial","2340000","a139715a-b029-47bf-93b2-ae983c5d1d37",""
"Contracts","2344444","e4345775-630e-4427-bb41-ee51197454d7","a139715a-b029-47bf-93b2-ae983c5d1d37"
"Criminal","2040000","11f904d3-443c-422c-80e6-8baada305687",""
"Appellate Practice","2040300","dbad47a6-c36b-4a6c-a06d-b50cf6404701","11f904d3-443c-422c-80e6-8baada305687"
"Court of Appeals","2040320","90587e1b-28b4-47f7-a756-b763ec1eb533","dbad47a6-c36b-4a6c-a06d-b50cf6404701"
"Intermediate Appellate Courts","2040330","058234c3-040d-4eee-8c4c-2f60a5ee82eb","dbad47a6-c36b-4a6c-a06d-b50cf6404701"
"Other Appellate Practice","2040399","ef943e58-9b91-4d15-9fe7-fd449a4001af","dbad47a6-c36b-4a6c-a06d-b50cf6404701"
"Preservation of Error","2040310","68e4465c-bff4-415a-80e9-b7f4f0b3ddbf","dbad47a6-c36b-4a6c-a06d-b50cf6404701"
"Clemency","2042400","95d71d80-c368-4477-a235-d900d51d3d29","11f904d3-443c-422c-80e6-8baada305687"
"Collateral Review","2041800","f0441446-fb1d-4045-b7f0-a5e883285a64","11f904d3-443c-422c-80e6-8baada305687"
"Ineffective Assistance of Counsel","2041810","aca6edf4-b63b-4278-8a60-7bef40ff36df","f0441446-fb1d-4045-b7f0-a5e883285a64"
"Other","2041899","0595df7d-1e72-4ff4-bbcc-c1c13e0a4c8e","f0441446-fb1d-4045-b7f0-a5e883285a64"
"Confessions and Custodial Statements","2040400","0fb3ee6f-9354-4abb-8b80-a80dcf9ff659","11f904d3-443c-422c-80e6-8baada305687"
"Coercion","2040401","cdb209ab-c9b9-4425-8a3e-d48ff79b0fb9","0fb3ee6f-9354-4abb-8b80-a80dcf9ff659"
"False Confessions","2040402","4520a01b-b8d3-4bbf-9433-546672522d53","0fb3ee6f-9354-4abb-8b80-a80dcf9ff659"
"Mental Capacity","2040403","6f33caf8-16ea-4193-83b9-014c741576d5","0fb3ee6f-9354-4abb-8b80-a80dcf9ff659"
"Other Confessions and Custodial Statements","2040499","370bfabf-fbae-480d-9412-1ccdaca20fdf","0fb3ee6f-9354-4abb-8b80-a80dcf9ff659"
"Confrontation Clause","2040500","4c1a117c-3e52-4175-91d3-7a270f9ff500","11f904d3-443c-422c-80e6-8baada305687"
"Counsel","2042500","5822d981-4923-4f99-90f2-71a82b9b5a07","11f904d3-443c-422c-80e6-8baada305687"
"Cases","2042510","ee76d1ce-e77d-465f-b8c8-ed8ee6ee7fe7","5822d981-4923-4f99-90f2-71a82b9b5a07"
"Ineffective Assistance of Counsel","2040900","882abf57-ff8d-4acd-96c9-dad06d4533ff","5822d981-4923-4f99-90f2-71a82b9b5a07"
"Other Counsel","2042599","52da7a1a-8128-473f-a489-a77cea0c3e7e","5822d981-4923-4f99-90f2-71a82b9b5a07"
"Right To Counsel","2041300","89a1aa87-c8d4-4c2a-9f31-4c1d298d1855","5822d981-4923-4f99-90f2-71a82b9b5a07"
"Crime Victim Compensation","2040100","fb33717d-b54a-470a-b255-f52e0dfa067a","11f904d3-443c-422c-80e6-8baada305687"
"Criminal Defense","2040200","d7dfe1e3-96fe-4c31-856d-dd4f31554018","11f904d3-443c-422c-80e6-8baada305687"
"Defenses","2040600","5125f015-a44a-4dc1-b5cc-7db9766a017d","11f904d3-443c-422c-80e6-8baada305687"
"Capacity/Sanity","2040602","c52b5805-52a6-4681-aff7-45717cf984c3","5125f015-a44a-4dc1-b5cc-7db9766a017d"
"Other Defenses","2040699","94d63fb2-2761-4bd4-ae1e-fb25de4f0cce","5125f015-a44a-4dc1-b5cc-7db9766a017d"
"Self Defense","2040601","7a93e88a-54f1-45bf-9d21-90e75392a893","5125f015-a44a-4dc1-b5cc-7db9766a017d"
"Due Process","2040700","8d75c045-b446-47b4-a561-719fe2129193","11f904d3-443c-422c-80e6-8baada305687"
"Evidence","2042600","6d9d4933-889d-4fbc-9de4-616a87e434b7","11f904d3-443c-422c-80e6-8baada305687"
"General Forensic Evidence","2042610","862864ab-474d-4045-95d6-eefe40851205","6d9d4933-889d-4fbc-9de4-616a87e434b7"
"Ballistics","2042611","b848fd0b-2e73-4211-a92c-0273fec3057e","862864ab-474d-4045-95d6-eefe40851205"
"Hair and Fiber","2042614","a56864ef-d2e1-4322-aeac-ef82a13e056a","862864ab-474d-4045-95d6-eefe40851205"
"Impression and Fingerprints","2042613","3f2b039d-d864-4801-b18b-95ad89d76af5","862864ab-474d-4045-95d6-eefe40851205"
"Opinions and Expert Testimony","2042615","bf824c73-275c-4f5a-926c-2b641ae69849","862864ab-474d-4045-95d6-eefe40851205"
"Other General Forensic Evidence","2042619","2ce8d10c-449b-4636-9928-f24d3ed26a99","862864ab-474d-4045-95d6-eefe40851205"
"Serology","2042612","b3ba1cf9-0aba-4202-a3b8-07be3f0d9bd5","862864ab-474d-4045-95d6-eefe40851205"
"Genetic Evidence","2042620","585973f5-0656-4f88-b640-a94556c8770b","6d9d4933-889d-4fbc-9de4-616a87e434b7"
"DNA Evidence","2042621","1f2e0c61-ff81-40f2-9a67-b30368be6740","585973f5-0656-4f88-b640-a94556c8770b"
"Junk Science","2042623","8517e3ed-d2c7-4fde-8403-76ca4230f8ab","585973f5-0656-4f88-b640-a94556c8770b"
"Other Genetic Evidence","2042629","543dce21-3b81-4c90-93be-1c5cad1e225e","585973f5-0656-4f88-b640-a94556c8770b"
"Recent Advances","2042622","71f0ce0d-fbab-4645-9b3f-4ab14d872161","585973f5-0656-4f88-b640-a94556c8770b"
"Grand Jury","2041900","3baf4383-4a2f-41c0-b544-5112b68a5bf0","11f904d3-443c-422c-80e6-8baada305687"
"Habeas Corpus","2040800","8c961bb3-d760-49c0-b91c-d986c1d31998","11f904d3-443c-422c-80e6-8baada305687"
"Opposition to Petition","2040840","dd9a733f-10d8-47ee-8cf8-9a97b9ec64ef","8c961bb3-d760-49c0-b91c-d986c1d31998"
"Other","2040899","986b2428-2d9c-4e4f-a21a-869c2941e750","8c961bb3-d760-49c0-b91c-d986c1d31998"
"Procedures for Filing Petition","2040830","1f94a8f2-5de6-4efb-876a-5331a4af26d1","8c961bb3-d760-49c0-b91c-d986c1d31998"
"Scope of Habeas Review","2040810","ea9b87fd-a98e-41fb-95c7-56f7b54d58da","8c961bb3-d760-49c0-b91c-d986c1d31998"
"Support of Petition","2040820","237f6a47-30f7-491e-ae0e-a2195e7df59a","8c961bb3-d760-49c0-b91c-d986c1d31998"
"Identification","2042000","2a349470-ba8c-4291-986b-0adbdd3ac87d","11f904d3-443c-422c-80e6-8baada305687"
"Line-Up Procedures","2042001","70f1377f-92c8-4d84-af31-a99ec9b016db","2a349470-ba8c-4291-986b-0adbdd3ac87d"
"Misidentification","2042002","bc402100-3640-49f1-9205-b5a2fdf53b7f","2a349470-ba8c-4291-986b-0adbdd3ac87d"
"Other Identification","2042099","2ba74cdd-887d-41d8-b4bd-e793f3636e38","2a349470-ba8c-4291-986b-0adbdd3ac87d"
"Ineffective Assistance of Counsel","2040900","fc2651ce-7878-4317-8396-2512a8e362c8","11f904d3-443c-422c-80e6-8baada305687"
"Motions for New Trial","2041000","73014476-fb6a-441d-881c-a25e558a0f5a","11f904d3-443c-422c-80e6-8baada305687"
"Other Criminal","2040099","5b13a420-4c07-4252-8cf3-9a300f133f27","11f904d3-443c-422c-80e6-8baada305687"
"Pardons","2042700","f88cd3a3-94e0-4092-8905-ed84f1148bfd","11f904d3-443c-422c-80e6-8baada305687"
"Police Encounters","2041100","248eddf8-faaa-432d-87fb-c8f54cbfc6f8","11f904d3-443c-422c-80e6-8baada305687"
"Police/Prosecutorial Misconduct","2042800","87b87c1e-40f1-416a-adb4-4d5d0782cc3e","11f904d3-443c-422c-80e6-8baada305687"
"Brady","2042810","cb5d974b-0323-4815-8ed1-d87e798a7906","87b87c1e-40f1-416a-adb4-4d5d0782cc3e"
"Cases","2042820","4310606a-8f9e-458c-8a19-35688a5017bb","87b87c1e-40f1-416a-adb4-4d5d0782cc3e"
"Other Police/Prosecutorial Misconduct","2042899","335c4e16-a605-41ef-9890-7a60bacc5e5a","87b87c1e-40f1-416a-adb4-4d5d0782cc3e"
"Records/Record Expungement","2041200","76fcb3d1-5344-44b4-ad93-726a49e6bc5a","11f904d3-443c-422c-80e6-8baada305687"
"Expungement","2041210","6d3126f7-8465-468d-b21a-e32f7f104ebb","76fcb3d1-5344-44b4-ad93-726a49e6bc5a"
"Other Records/Records Expungement","2041299","92460b18-e768-4925-87e7-79ddc0411442","76fcb3d1-5344-44b4-ad93-726a49e6bc5a"
"Sealing","2041220","22365113-4f5b-4b17-bd7a-274481c7cd3d","76fcb3d1-5344-44b4-ad93-726a49e6bc5a"
"Reform Initiatives","2042900","a681ac28-4561-4697-8e06-0bb23b38ffe7","11f904d3-443c-422c-80e6-8baada305687"
"Evidence Preservation","2042910","01ac7529-2a08-4e9f-b5eb-509cf320ca24","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Innocence Commissions","2042920","25aac66d-7e93-4d32-9b1f-4968d7eda629","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Innocence Protection Acts","2042930","69cc5b62-c4a3-4bdf-85d5-c4ea24c3505c","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Line-Up Procedures","2042940","5364befc-ba80-4dd2-b0ad-63b50374bb9d","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Other Reform Initiatives","2042999","4d2d2a1d-ac00-4f8b-a379-a8f601483604","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Recording of Interrogations","2042950","a1918a7e-56b3-4472-bf2c-92962fcd1019","a681ac28-4561-4697-8e06-0bb23b38ffe7"
"Right to Counsel","2041300","2d63f8d1-7951-432a-bef3-e6657359c290","11f904d3-443c-422c-80e6-8baada305687"
"Right to Jury Trial","2041400","378d8924-6609-444e-a811-d97419d951a4","11f904d3-443c-422c-80e6-8baada305687"
"Search and Seizure","1850600","f68a0b06-16b8-4085-bf63-bd83381d5749","11f904d3-443c-422c-80e6-8baada305687"
"Sentence","2042100","73cdf3e4-f2a4-4fed-8018-803250679bf9","11f904d3-443c-422c-80e6-8baada305687"
"Sex Offender Registration","2043100","3e1fce85-80c3-4738-952d-048f4a5b61b5","11f904d3-443c-422c-80e6-8baada305687"
"Substantive Crimes","2041500","14475edc-e0a5-4a19-9c26-40bb48367d7b","11f904d3-443c-422c-80e6-8baada305687"
"Against Property","2041501","6fea1b19-caa3-40de-bc8c-f61492ec6528","14475edc-e0a5-4a19-9c26-40bb48367d7b"
"Against the Person","2041502","150292b4-fffa-463f-8b83-6da87379cf81","14475edc-e0a5-4a19-9c26-40bb48367d7b"
"Other Substantive Crimes","2041503","101441fa-2384-4ec3-b0f6-bdd471d2ff46","14475edc-e0a5-4a19-9c26-40bb48367d7b"
"Trial Practice","2041600","cf9367ed-3579-4f72-84f6-a48043d9b155","11f904d3-443c-422c-80e6-8baada305687"
"Arguments and Conduct of Counsel","2041620","47a62230-1bc3-4923-b573-8c673ecb0e58","cf9367ed-3579-4f72-84f6-a48043d9b155"
"Jury Instructions","2041630","110d9eb8-1b23-42cf-939c-29ebd746c78a","cf9367ed-3579-4f72-84f6-a48043d9b155"
"Jury Selection","2041610","04d587a7-e262-4222-b9a0-822514bdba37","cf9367ed-3579-4f72-84f6-a48043d9b155"
"Other Trial Practice","2041699","9f4df03f-ad9d-411f-a44d-5b18f6f379a8","cf9367ed-3579-4f72-84f6-a48043d9b155"
"Victim's Rights","2041700","565e26f4-b3ac-4878-b857-c6b7576cbc8a","11f904d3-443c-422c-80e6-8baada305687"
"Witness Identification","2043200","d63090e5-34dc-4315-909d-dee77c69c95d","11f904d3-443c-422c-80e6-8baada305687"
"Witnesses","2043300","e10b11e2-c472-46dc-84e9-2a3b2c966205","11f904d3-443c-422c-80e6-8baada305687"
"Death Penalty","2310000","e18a4623-de55-454e-bfc7-3f46b10c577e",""
"Anti-Terrorism and Effective Death Penalty Act","2310100","37030fc0-655a-4a7b-bea9-88633f3505d0","e18a4623-de55-454e-bfc7-3f46b10c577e"
"Capital Punishment-State Specific","2310200","0f83f923-518c-431c-99c6-7eda48b53129","e18a4623-de55-454e-bfc7-3f46b10c577e"
"Alabama","2310210","f0a240c7-796a-45f0-a361-acfc3195958d","0f83f923-518c-431c-99c6-7eda48b53129"
"Arizona","2310211","a31d6712-f423-40d6-83e2-8edd66e4c609","0f83f923-518c-431c-99c6-7eda48b53129"
"Georgia","2310212","e79c29a7-bbba-4f0e-ae91-7def8ac48ad5","0f83f923-518c-431c-99c6-7eda48b53129"
"Louisiana","2310213","6500fffd-1159-474a-a1b7-1d000b90843d","0f83f923-518c-431c-99c6-7eda48b53129"
"Mississippi","2310214","389fd292-b4b8-48d4-9571-9a440931fb64","0f83f923-518c-431c-99c6-7eda48b53129"
"Missouri","2310215","a1c69480-a018-497f-9892-b787f1ed9274","0f83f923-518c-431c-99c6-7eda48b53129"
"North Carolina","2310216","ff3b6755-1a14-4989-9f93-685200664de7","0f83f923-518c-431c-99c6-7eda48b53129"
"Other States","2310299","84b26410-9ce4-475b-a640-9fac37f98ebf","0f83f923-518c-431c-99c6-7eda48b53129"
"South Carolina","2310217","70587590-a488-4dbc-ac02-634bbdac0218","0f83f923-518c-431c-99c6-7eda48b53129"
"Texas","2310218","575adc96-8e90-481a-830c-12f9a86beb34","0f83f923-518c-431c-99c6-7eda48b53129"
"Virginia","2310219","805ee805-845c-4ec7-8590-7479a237ff76","0f83f923-518c-431c-99c6-7eda48b53129"
"Clemency","2310300","90768353-3cb7-407a-b3cf-10c84d7363c0","e18a4623-de55-454e-bfc7-3f46b10c577e"
"Constitutionality of the Death Penalty","2310400","a17360d2-69af-48e5-8370-6a2badde53d2","e18a4623-de55-454e-bfc7-3f46b10c577e"
"Counsel","2042500","3e766623-fcb4-45d3-9d5c-c2abe8598946","e18a4623-de55-454e-bfc7-3f46b10c577e"
"Appointment of Counsel","2042510","c13b16e4-f844-4240-8649-3d171381391c","3e766623-fcb4-45d3-9d5c-c2abe8598946"
"Ineffective Assistance of Counsel","2040900","c121a9fd-3763-4bdf-a74d-155f7a0d2b88","3e766623-fcb4-45d3-9d5c-c2abe8598946"
