parent_url,parent_rfp_title,file_url,file_basename,file_media_base_name,media_label,field_tags,field_document_type,field_category,delta
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/HR-2021-29-DM-ADDENDUM-3.pdf,HR-2021-29-DM-ADDENDUM-3.pdf,Addendum 3,"HR-2021-29-DM-ADDENDUM-3.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Addendum 3",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-1-Administrative-Rules-Governing-RFPs-Non-IT-Services.pdf,RFP-HR-2021-29-DM-Attachment-1-Administrative-Rules-Governing-RFPs-Non-IT-Services.pdf,Attachment 1 Administrative Rules Governing RFPs,"RFP-HR-2021-29-DM-Attachment-1-Administrative-Rules-Governing-RFPs-Non-IT-Services.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 1 Administrative Rules Governing RFPs",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-10-Bidders-DVBE-Declaration.docx,RFP-HR-2021-29-DM-Attachment-10-Bidders-DVBE-Declaration.docx,Attachment 10 Bidder Declaration,"RFP-HR-2021-29-DM-Attachment-10-Bidders-DVBE-Declaration.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 10 Bidder Declaration",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission-Revised.docx,RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission-Revised.docx,Revised Attachment 11,"RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission-Revised.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Revised Attachment 11",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission.docx,RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission.docx,Attachment 11 Evaluation Criteria & Proposal Submission Form,"RFP-HR-2021-29-DM-Attachment-11-Evalutation-Proposal-Submission.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 11 Evaluation Criteria & Proposal Submission Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission-Revised.docx,RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission-Revised.docx,Revised Attachment 12,"RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission-Revised.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Revised Attachment 12",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission.docx,RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission.docx,Attachment 12 Pricing Submission Form,"RFP-HR-2021-29-DM-Attachment-12-Pricing-Submission.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 12 Pricing Submission Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement-Revised.docx,RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement-Revised.docx,Revised Attachment 2,"RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement-Revised.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Revised Attachment 2",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement.docx,RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement.docx,Attachment 2 Judicial Council Master Agreement Terms and Conditions,"RFP-HR-2021-29-DM-Attachment-2-LPA-Master-Agreement.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 2 Judicial Council Master Agreement Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-3-Proposers-Acceptance-of-Terms-and-Conditions.docx,RFP-HR-2021-29-DM-Attachment-3-Proposers-Acceptance-of-Terms-and-Conditions.docx,Attachment 3 Proposer’s Acceptance of Terms and Conditions,"RFP-HR-2021-29-DM-Attachment-3-Proposers-Acceptance-of-Terms-and-Conditions.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 3 Proposer’s Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-4-General-Certifications-Form.docx,RFP-HR-2021-29-DM-Attachment-4-General-Certifications-Form.docx,Attachment 4 General Certifications Form,"RFP-HR-2021-29-DM-Attachment-4-General-Certifications-Form.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 4 General Certifications Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-5-Darfur-Certification.docx,RFP-HR-2021-29-DM-Attachment-5-Darfur-Certification.docx,Attachment 5 Darfur Contracting Act Certification Form,"RFP-HR-2021-29-DM-Attachment-5-Darfur-Certification.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 5 Darfur Contracting Act Certification Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-6-Payee-Data-Record-Form.pdf,RFP-HR-2021-29-DM-Attachment-6-Payee-Data-Record-Form.pdf,Attachment 6 Payee Data Record Form,"RFP-HR-2021-29-DM-Attachment-6-Payee-Data-Record-Form.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 6 Payee Data Record Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-7-Iran-Contracting-Certification.docx,RFP-HR-2021-29-DM-Attachment-7-Iran-Contracting-Certification.docx,Attachment 7 Iran Contracting Act Certification,"RFP-HR-2021-29-DM-Attachment-7-Iran-Contracting-Certification.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 7 Iran Contracting Act Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-8-UNRUH-Civil-Act-Certification.docx,RFP-HR-2021-29-DM-Attachment-8-UNRUH-Civil-Act-Certification.docx,Attachment 8 UNRUH and FEHA Certification,"RFP-HR-2021-29-DM-Attachment-8-UNRUH-Civil-Act-Certification.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 8 UNRUH and FEHA Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Attachment-9-DVBE-Declaration.docx,RFP-HR-2021-29-DM-Attachment-9-DVBE-Declaration.docx,Attachment 9 DVBE Declaration,"RFP-HR-2021-29-DM-Attachment-9-DVBE-Declaration.docx - Temporary Staffing Services, RFP-HR-2021-29-DM - Attachment 9 DVBE Declaration",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Intent-To-Award.pdf,RFP-HR-2021-29-DM-Intent-To-Award.pdf,Notice of Intent to Award,"RFP-HR-2021-29-DM-Intent-To-Award.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Notice of Intent to Award",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-QA.pdf,RFP-HR-2021-29-DM-QA.pdf,Questions and Answers,"RFP-HR-2021-29-DM-QA.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Questions and Answers",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47539.htm,"Temporary Staffing Services, RFP-HR-2021-29-DM",https://www.courts.ca.gov/documents/RFP-HR-2021-29-DM-Temporary-Staffing.pdf,RFP-HR-2021-29-DM-Temporary-Staffing.pdf,Request for Proposal,"RFP-HR-2021-29-DM-Temporary-Staffing.pdf - Temporary Staffing Services, RFP-HR-2021-29-DM - Request for Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-1-Admin-Rules-Non-IT-Services.pdf,CRS-SP-362-Attachment-1-Admin-Rules-Non-IT-Services.pdf,Attachment 1 - Administrative Rules Governing RFPs,"CRS-SP-362-Attachment-1-Admin-Rules-Non-IT-Services.pdf - B.E. Witkin Judicial College, CRS SP 362 - Attachment 1 - Administrative Rules Governing RFPs",2022,Request (RFP) document,Request (RFP),1
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-2-JCC-Hotel-Agreement.pdf,CRS-SP-362-Attachment-2-JCC-Hotel-Agreement.pdf,Attachment 2 - Hotel Agreement Template,"CRS-SP-362-Attachment-2-JCC-Hotel-Agreement.pdf - B.E. Witkin Judicial College, CRS SP 362 - Attachment 2 - Hotel Agreement Template",2022,Request (RFP) document,Request (RFP),2
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf,CRS-SP-362-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf,Attachment 3 - Vendors Acceptance of Terms and Conditions,"CRS-SP-362-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.pdf - B.E. Witkin Judicial College, CRS SP 362 - Attachment 3 - Vendors Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),3
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-4-Darfur-Contracting-ACT.pdf,CRS-SP-362-Attachment-4-Darfur-Contracting-ACT.pdf,Attachment 4 - Darfur Contracting Act Certification,"CRS-SP-362-Attachment-4-Darfur-Contracting-ACT.pdf - B.E. Witkin Judicial College, CRS SP 362 - Attachment 4 - Darfur Contracting Act Certification",2022,Request (RFP) document,Request (RFP),4
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-5-Technical-Cost-Proposal-Revision-1.docx,CRS-SP-362-Attachment-5-Technical-Cost-Proposal-Revision-1.docx,Attachment 5 – Submission Form for Technical and Cost Proposal,"CRS-SP-362-Attachment-5-Technical-Cost-Proposal-Revision-1.docx - B.E. Witkin Judicial College, CRS SP 362 - Attachment 5 – Submission Form for Technical and Cost Proposal",2022,Request (RFP) document,Request (RFP),5
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Attachment-6-Conflict-of-Interest-Certification-form.pdf,CRS-SP-362-Attachment-6-Conflict-of-Interest-Certification-form.pdf,Attachment 6 – Conflict of Interest Certification Form,"CRS-SP-362-Attachment-6-Conflict-of-Interest-Certification-form.pdf - B.E. Witkin Judicial College, CRS SP 362 - Attachment 6 – Conflict of Interest Certification Form",2022,Request (RFP) document,Request (RFP),6
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Covid-19-Duty-of-Care-Questionnaire.docx,CRS-SP-362-Covid-19-Duty-of-Care-Questionnaire.docx,Covid-19 Duty of Care Questionnaire,"CRS-SP-362-Covid-19-Duty-of-Care-Questionnaire.docx - B.E. Witkin Judicial College, CRS SP 362 - Covid-19 Duty of Care Questionnaire",2022,Request (RFP) document,Request (RFP),7
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-Intent-to-Award.pdf,CRS-SP-362-Intent-to-Award.pdf,Notice of Intent to Award,"CRS-SP-362-Intent-to-Award.pdf - B.E. Witkin Judicial College, CRS SP 362 - Notice of Intent to Award",2022,Request (RFP) document,Request (RFP),8
https://www.courts.ca.gov/47581.htm,"B.E. Witkin Judicial College, CRS SP 362",https://www.courts.ca.gov/documents/CRS-SP-362-RFP-Hotel-FULL-SERVICE-Mulitiple-Awards-Revision-1.pdf,CRS-SP-362-RFP-Hotel-FULL-SERVICE-Mulitiple-Awards-Revision-1.pdf,Request for Proposal,"CRS-SP-362-RFP-Hotel-FULL-SERVICE-Mulitiple-Awards-Revision-1.pdf - B.E. Witkin Judicial College, CRS SP 362 - Request for Proposal",2022,Request (RFP) document,Request (RFP),0
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-1-Admin-Rules-Non-IT-Services.pdf,CRS-EG-364-Attachment-1-Admin-Rules-Non-IT-Services.pdf,Attachment 1 - Administrative Rules Governing RFPs,"CRS-EG-364-Attachment-1-Admin-Rules-Non-IT-Services.pdf - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 1 - Administrative Rules Governing RFPs",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-2-JCC-Standard-terms-and-conditions.pdf,CRS-EG-364-Attachment-2-JCC-Standard-terms-and-conditions.pdf,Attachment 2 – Judicial Council of California Standard Terms and Conditions,"CRS-EG-364-Attachment-2-JCC-Standard-terms-and-conditions.pdf - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 2 – Judicial Council of California Standard Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc,CRS-EG-364-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc,Attachment 3 – Vendor’s Acceptance of Terms and Conditions,"CRS-EG-364-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 3 – Vendor’s Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-4-Darfur-Contracting.doc,CRS-EG-364-Attachment-4-Darfur-Contracting.doc,Attachment 4 - Darfur Contracting Act Certification,"CRS-EG-364-Attachment-4-Darfur-Contracting.doc - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 4 - Darfur Contracting Act Certification",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-5-Technical-Cost-Proposal.docx,CRS-EG-364-Attachment-5-Technical-Cost-Proposal.docx,Attachment 5 – Submission Form for Technical & Cost Proposal,"CRS-EG-364-Attachment-5-Technical-Cost-Proposal.docx - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 5 – Submission Form for Technical & Cost Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-6-Conflict-of-Interest-Certification-form.docx,CRS-EG-364-Attachment-6-Conflict-of-Interest-Certification-form.docx,Attachment 6 - Conflict of Interest Certification Form,"CRS-EG-364-Attachment-6-Conflict-of-Interest-Certification-form.docx - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 6 - Conflict of Interest Certification Form",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-7-Duty-of-Care-Questionnair.pdf,CRS-EG-364-Attachment-7-Duty-of-Care-Questionnair.pdf,Attachment 7 – Covid-19-Duty of Care Questionnaire,"CRS-EG-364-Attachment-7-Duty-of-Care-Questionnair.pdf - Appellate Management Institute Room Block, RFP CRSEG364 - Attachment 7 – Covid-19-Duty of Care Questionnaire",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Attachment-RFP-Hotel-Room-Block.pdf,CRS-EG-364-Attachment-RFP-Hotel-Room-Block.pdf,Request for Proposal,"CRS-EG-364-Attachment-RFP-Hotel-Room-Block.pdf - Appellate Management Institute Room Block, RFP CRSEG364 - Request for Proposal",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47584.htm,"Appellate Management Institute Room Block, RFP CRSEG364",https://www.courts.ca.gov/documents/CRS-EG-364-Intent-to-Award.pdf,CRS-EG-364-Intent-to-Award.pdf,Intent to Award,"CRS-EG-364-Intent-to-Award.pdf - Appellate Management Institute Room Block, RFP CRSEG364 - Intent to Award",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47602.htm,"Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365",https://www.courts.ca.gov/documents/CRS-EG-365-Attachment-1-Admin-Rules-Non-IT-Services.pdf,CRS-EG-365-Attachment-1-Admin-Rules-Non-IT-Services.pdf,Attachment 1 – Administrative Rules Governing RFPs,"CRS-EG-365-Attachment-1-Admin-Rules-Non-IT-Services.pdf - Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365 - Attachment 1 – Administrative Rules Governing RFPs",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47602.htm,"Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365",https://www.courts.ca.gov/documents/CRS-EG-365-Attachment-2-JCC-Standard-terms-and-conditions.pdf,CRS-EG-365-Attachment-2-JCC-Standard-terms-and-conditions.pdf,Attachment 2 – Judicial Council of California Standard Terms and Conditions,"CRS-EG-365-Attachment-2-JCC-Standard-terms-and-conditions.pdf - Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365 - Attachment 2 – Judicial Council of California Standard Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47602.htm,"Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365",https://www.courts.ca.gov/documents/CRS-EG-365-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc,CRS-EG-365-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc,Attachment 3 – Vendor’s Acceptance of Terms and Conditions,"CRS-EG-365-Attachment-3-Vendors-Acceptance-of-the-RFPs-Contract-Terms.doc - Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365 - Attachment 3 – Vendor’s Acceptance of Terms and Conditions",2022,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/47602.htm,"Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365",https://www.courts.ca.gov/documents/CRS-EG-365-Attachment-4-Darfur-Contracting.doc,CRS-EG-365-Attachment-4-Darfur-Contracting.doc,Attachment 4 – Darfur Contracting Act Certification,"CRS-EG-365-Attachment-4-Darfur-Contracting.doc - Experienced Assignment Courses and Juvenile Justice Room Block, CRS EG365 - Attachment 4 – Darfur Contracting Act Certification",2022,Request (RFP) document,Request (RFP),
